store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories
Spar,66c5880276953f4db0813d97,Golden alma lédig,,True,,5999541221775,127.35,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/5957a904-0baa-11ef-859b-7248709ff226_37897000.jpg;https://imageproxy.wolt.com/assets/678e0e1bdaf01e7f1ad1ae47,,alma-es-korte-7
Spar,66c5880276953f4db0813d80,Idared alma lédig,,True,,5999541221706,127.35,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/8d960634-0baa-11ef-ab80-f2a986b53070_66573005.jpg;https://imageproxy.wolt.com/assets/678e0e1bdaf01e7f1ad1ae43,,alma-es-korte-7
Spar,66c5880276953f4db0813d93,Jonagored alma lédig,,True,,5999541221713,127.35,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/9a905cea-0baa-11ef-9f4b-06b29dded32a_71787008.jpg;https://imageproxy.wolt.com/assets/678e0e1bdaf01e7f1ad1ae45,,alma-es-korte-7
Spar,66c5880276953f4db0813db7,Red Jonaprince alma lédig,,True,,8591189961869,149.85,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/0d9a6974-0bab-11ef-9e41-4243685af4ac_285396003.jpg;https://imageproxy.wolt.com/assets/678e0e1bdaf01e7f1ad1ae42,,alma-es-korte-7
Spar,66c5880276953f4db0814043,Körte Conference kg,,True,,8591189962385,209.85,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/81be50fe-5976-11ef-a29c-9a17daacd02a_image__31_.jpg,,alma-es-korte-7
Spar,66c5880276953f4db0814237,S-Budget körte 1 kg,,True,,5999139400766,1099.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/667688cab669ac6c8eaedc2f;https://imageproxy.wolt.com/assets/667688cbb669ac6c8eaedc32,,alma-es-korte-7
Spar,67ad25f31af9fcb37887c1b2,ALMA PINK LADY KG,,True,,8585015406594,224.85,g,150.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/0bae7f08-0ee6-11f0-931e-9a347a09c22a_357115006.jpg,,alma-es-korte-7
Spar,67bf8f6b31caa9252d5518a6,Alma idared 4db,,True,,,795.0,db,4.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/6630bf2d2af684d052fdff63/055d6890-145d-11f0-a3de-569a15afc9a9_313659001.jpg,,alma-es-korte-7
Spar,688bdc88f6c7a553faf61c45,Abate Fetel körte lédig,,True,,8586015391361,1399.0,db,1.0,False,,,,,https://imageproxy.wolt.com/assets/66759de7e98c4a1a5c63f6ae,,alma-es-korte-7
Spar,688bdc88f6c7a553faf61e60,Alma crimson snow kg,,False,,,1399.0,g,1000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/f39d5028-6e04-11f0-89eb-326ae7e8d9ab_530251002.jpg,,alma-es-korte-7
Spar,688bdc88f6c7a553faf61e62,Alma joya 4db,,True,,,999.0,db,4.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0838134c-6e05-11f0-842d-7e1c366a0547_551779004.jpg,,alma-es-korte-7
Spar,688bdc88f6c7a553faf61e64,Körte nashi db,,True,,,499.0,db,1.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/eafe7b72-6e04-11f0-9991-3afe9abc2338_237908001.jpg,,alma-es-korte-7
Spar,688bdc88f6c7a553faf61e6f,Körte dazzling gold kg,,True,,,1399.0,g,1000.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/f39d7f12-6e04-11f0-83a5-7e6769932a85_536889001.jpg,,alma-es-korte-7
Spar,688bdc88f6c7a553faf61e74,Körte dazzling gold 4db,,True,,,995.0,db,4.0,False,,,,,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/10581860-6e05-11f0-81ea-0e439a17bb02_552704005.jpg,,alma-es-korte-7
Spar,66c5880276953f4db0813433,Piros szőlő 500 g,,True,,8585015405801,1399.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/6675dc99e98c4a1a5c641b48,,szolo-es-bogyos-gyumolcsok-8
Spar,66c5880276953f4db0814062,Szeder 125g,,True,,5999541221683,999.0,g,125.0,False,,,,,https://imageproxy.wolt.com/assets/678e0e1fdaf01e7f1ad1ae4a,,szolo-es-bogyos-gyumolcsok-8
Spar,66c5880276953f4db081406f,Ribizli 125g,,True,,5999861669172,799.0,g,125.0,False,,,,,https://imageproxy.wolt.com/assets/678e0e1fdaf01e7f1ad1ae4b,,szolo-es-bogyos-gyumolcsok-8
Spar,66c5880276953f4db081415e,EPER 400g,,False,,5999861669233,1399.0,g,400.0,False,,,,,https://imageproxy.wolt.com/assets/678e0e1fdaf01e7f1ad1ae4e,,szolo-es-bogyos-gyumolcsok-8
